User_ID,Session_ID,Event,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag,timestamp
USR01992,SES01992,browse,Desktop,Unknown,Email,Fashion,0.0,yes,"2025-10-21 15:39:14"
USR01994,SES01994,add_to_cart,Desktop,South,"Google Ads",Beauty,0.0,yes,"2025-10-11 02:37:31"
USR01995,SES01995,add_to_cart,Tablet,North,Organic,Electronics,0.0,yes,"2025-10-18 15:04:21"
USR01996,SES01996,add_to_cart,Unknown,North,"Google Ads",Home,0.0,yes,"2025-10-04 11:05:00"
USR02003,SES02003,add_to_cart,Tablet,West,Email,Fashion,0.0,yes,"2025-10-10 19:08:21"
USR02005,SES02005,browse,Mobile,South,"Google Ads",Electronics,0.0,yes,"2025-10-14 01:47:31"
USR02011,SES02011,browse,Tablet,South,"Social Media",Home,0,yes,"2025-10-31 16:29:28"
USR02012,SES02012,browse,Unknown,West,Email,Electronics,0.0,yes,"2025-10-24 10:53:35"
USR02014,SES02014,browse,Unknown,East,"Social Media",Home,0.0,yes,"2025-10-09 05:24:48"
USR02016,SES02016,browse,Desktop,West,Email,Home,0.0,yes,"2025-10-22 02:05:47"
USR02018,SES02018,add_to_cart,Desktop,North,"Google Ads",Home,0.0,yes,"2025-10-18 22:17:40"
USR02019,SES02019,browse,Desktop,South,"Social Media",Sports,0.0,yes,"2025-10-07 11:47:28"
USR02021,SES02021,checkout,Desktop,West,"Google Ads",Beauty,0.0,yes,"2025-10-10 09:12:26"
USR02022,SES02022,browse,Tablet,East,Email,Home,0.0,yes,"2025-10-09 20:05:19"
USR02024,SES02024,browse,Desktop,East,Organic,Electronics,0.0,yes,"2025-10-18 16:37:39"
USR02026,SES02026,browse,Unknown,South,"Google Ads",Beauty,0.0,no,"2025-10-08 01:24:56"
USR02027,SES02027,add_to_cart,Mobile,Unknown,Email,Sports,0.0,yes,"2025-10-28 17:26:26"
USR02035,SES02035,add_to_cart,Mobile,West,Organic,Home,0.0,yes,"2025-10-28 00:31:31"
USR02036,SES02036,add_to_cart,Mobile,South,Email,Fashion,0.0,yes,"2025-10-13 20:22:49"
USR02038,SES02038,browse,Desktop,South,"Social Media",Sports,0.0,yes,"2025-10-09 08:57:30"
USR02044,SES02044,purchase,Mobile,West,Organic,Sports,1350.27,no,"2025-10-18 05:16:18"
USR02045,SES02045,browse,Tablet,East,Organic,Fashion,0.0,yes,"2025-10-29 10:34:44"
USR02047,SES02047,browse,Desktop,South,Email,Electronics,0.0,yes,"2025-10-18 16:22:23"
USR02049,SES02049,browse,Desktop,West,"Google Ads",Sports,0.0,yes,"2025-10-25 05:37:18"
USR02050,SES02050,purchase,Unknown,North,Organic,Electronics,1138.33,no,"2025-10-29 10:40:28"
USR02051,SES02051,checkout,Mobile,East,"Social Media",Beauty,0.0,no,"2025-10-04 08:12:14"
USR02052,SES02052,add_to_cart,Mobile,North,Organic,Sports,0.0,yes,"2025-10-02 13:00:33"
USR02056,SES02056,add_to_cart,Tablet,East,"Google Ads",Beauty,0.0,yes,"2025-10-30 00:02:36"
USR02057,SES02057,browse,Desktop,South,"Social Media",Electronics,0.0,yes,"2025-10-02 07:51:06"
USR02059,SES02059,browse,Desktop,West,"Social Media",Fashion,0.0,yes,"2025-10-22 00:24:39"
USR02060,SES02060,add_to_cart,Unknown,West,Organic,Fashion,0.0,no,"2025-10-20 00:00:00"
USR02061,SES02061,add_to_cart,Desktop,East,"Google Ads",Electronics,0.0,yes,"2025-10-08 11:30:38"
USR02067,SES02067,checkout,Mobile,East,"Google Ads",Home,0.0,yes,"2025-10-31 04:39:17"
USR02070,SES02070,browse,Desktop,West,"Social Media",Beauty,0.0,yes,"2025-10-20 01:08:45"
USR02071,SES02071,browse,Mobile,East,"Social Media",Home,0.0,yes,"2025-10-03 03:02:32"
USR02073,SES02073,checkout,Mobile,West,Email,Electronics,0.0,yes,"2025-10-24 07:38:27"
USR02074,SES02074,browse,Tablet,East,Email,Fashion,0.0,yes,"2025-10-05 01:33:04"
USR02075,SES02075,add_to_cart,Tablet,West,Organic,Sports,0.0,yes,"2025-10-18 02:57:26"
USR02081,SES02081,add_to_cart,Desktop,East,Email,Fashion,0.0,yes,"2025-10-19 22:54:53"
USR02082,SES02082,add_to_cart,Unknown,East,Organic,Sports,0.0,yes,"2025-10-12 12:08:14"
USR02086,SES02086,browse,Mobile,West,"Social Media",Fashion,0,yes,"2025-10-16 12:18:44"
USR02087,SES02087,add_to_cart,Desktop,East,Email,Beauty,0.0,yes,"2025-10-08 09:03:28"
USR02088,SES02088,add_to_cart,Mobile,South,Organic,Fashion,0,yes,"2025-10-02 11:01:41"
USR02090,SES02090,browse,Mobile,East,"Google Ads",Electronics,0.0,yes,"2025-10-18 05:15:03"
USR02094,SES02094,add_to_cart,Tablet,West,Organic,Sports,0,yes,"2025-10-03 16:35:19"
USR02095,SES02095,purchase,Tablet,Unknown,Organic,Beauty,230.41,no,"2025-10-14 09:04:17"
USR02098,SES02098,browse,Tablet,South,"Social Media",Sports,0.0,yes,"2025-10-19 22:00:45"
USR02102,SES02102,add_to_cart,Tablet,West,Email,Electronics,0.0,no,"2025-10-10 20:53:35"
USR02103,SES02103,checkout,Mobile,Unknown,"Google Ads",Beauty,0.0,yes,"2025-10-30 17:24:28"
USR02107,SES02107,checkout,Unknown,West,"Google Ads",Fashion,0.0,no,"2025-10-18 20:31:02"
USR02110,SES02110,browse,Desktop,North,Organic,Beauty,0.0,yes,"2025-10-26 20:33:26"
USR02112,SES02112,browse,Tablet,North,"Google Ads",Beauty,0,yes,"2025-10-26 01:31:53"
USR02116,SES02116,browse,Mobile,Unknown,"Google Ads",Fashion,0.0,yes,"2025-10-17 05:29:48"
USR02117,SES02117,browse,Tablet,North,"Google Ads",Home,0.0,yes,"2025-10-04 04:00:28"
USR02119,SES02119,add_to_cart,Desktop,South,Organic,Sports,0.0,yes,"2025-10-13 17:49:41"
USR02120,SES02120,add_to_cart,Mobile,East,Email,Fashion,0.0,yes,"2025-10-20 03:01:38"
USR02121,SES02121,browse,Tablet,Unknown,Organic,Beauty,0.0,yes,"2025-10-27 11:06:50"
USR02124,SES02124,add_to_cart,Desktop,East,"Google Ads",Home,0.0,no,"2025-10-16 23:40:18"
USR02125,SES02125,add_to_cart,Mobile,South,"Social Media",Fashion,0.0,yes,"2025-10-19 12:40:42"
USR02126,SES02126,checkout,Mobile,East,Email,Fashion,0.0,yes,"2025-10-17 21:42:16"
USR02130,SES02130,checkout,Unknown,North,"Social Media",Beauty,0,yes,"2025-10-21 16:45:53"
USR02131,SES02131,checkout,Mobile,East,"Google Ads",Sports,0.0,no,"2025-10-02 05:04:47"
USR02132,SES02132,add_to_cart,Tablet,North,Organic,Electronics,0.0,no,"2025-10-23 23:41:45"
USR02137,SES02137,checkout,Tablet,West,"Social Media",Beauty,0.0,yes,"2025-10-27 16:58:45"
USR02140,SES02140,browse,Mobile,West,"Social Media",Electronics,0.0,yes,"2025-10-03 06:06:48"
USR02141,SES02141,checkout,Mobile,South,Email,Sports,0.0,yes,"2025-10-21 20:06:30"
USR02144,SES02144,browse,Mobile,Unknown,"Social Media",Home,0.0,yes,"2025-10-08 12:44:24"
USR02145,SES02145,purchase,Mobile,West,Email,Electronics,1525.55,no,"2025-10-02 10:43:21"
USR02148,SES02148,checkout,Mobile,South,Email,Home,0.0,no,"2025-10-18 19:38:10"
USR02152,SES02152,add_to_cart,Desktop,West,"Google Ads",Electronics,0.0,yes,"2025-10-16 03:08:40"
USR02153,SES02153,browse,Desktop,South,"Social Media",Fashion,0.0,yes,"2025-10-08 21:51:53"
USR02154,SES02154,add_to_cart,Tablet,North,Organic,Home,0.0,yes,"2025-10-23 19:48:44"
USR02158,SES02158,checkout,Mobile,East,Email,Fashion,0.0,yes,"2025-10-11 08:03:28"
USR02163,SES02163,browse,Tablet,West,"Google Ads",Home,0.0,no,"2025-10-12 19:51:15"
USR02169,SES02169,browse,Mobile,North,Organic,Fashion,0.0,yes,"2025-10-11 15:40:45"
USR02172,SES02172,browse,Mobile,North,Organic,Sports,0.0,yes,"2025-10-08 14:22:31"
USR02177,SES02177,browse,Tablet,Unknown,Email,Beauty,0.0,yes,"2025-10-15 05:31:52"
USR02178,SES02178,add_to_cart,Tablet,North,Organic,Home,0.0,yes,"2025-10-30 02:07:11"
USR02181,SES02181,checkout,Mobile,West,"Social Media",Fashion,0.0,yes,"2025-10-23 08:00:07"
USR02182,SES02182,checkout,Desktop,North,"Social Media",Electronics,0.0,no,"2025-10-17 15:14:54"
USR02184,SES02184,browse,Mobile,West,"Social Media",Sports,0.0,yes,"2025-10-18 23:11:02"
USR02186,SES02186,add_to_cart,Mobile,South,"Social Media",Beauty,0.0,no,"2025-10-21 02:08:34"
USR02187,SES02187,browse,Mobile,Unknown,Email,Electronics,0.0,yes,"2025-10-16 19:15:48"
USR02189,SES02189,browse,Mobile,Unknown,Email,Electronics,0.0,yes,"2025-10-23 01:41:31"
USR02192,SES02192,add_to_cart,Unknown,South,Organic,Beauty,0.0,yes,"2025-10-22 23:29:24"
USR02198,SES02198,browse,Mobile,Unknown,Organic,Sports,0.0,yes,"2025-10-07 16:22:40"
USR02199,SES02199,add_to_cart,Mobile,West,Organic,Electronics,0.0,yes,"2025-10-07 01:53:07"
USR02202,SES02202,add_to_cart,Unknown,South,"Google Ads",Fashion,0.0,yes,"2025-10-09 18:20:43"
USR02205,SES02205,browse,Desktop,West,Email,Home,0.0,yes,"2025-10-22 14:35:02"
USR02206,SES02206,purchase,Mobile,North,Email,Fashion,1749.57,no,"2025-10-30 19:26:18"
USR02211,SES02211,add_to_cart,Tablet,West,Organic,Fashion,0.0,no,"2025-10-27 23:54:57"
USR02216,SES02216,browse,Tablet,South,Organic,Sports,0.0,yes,"2025-10-15 11:23:14"
USR02217,SES02217,purchase,Mobile,South,Email,Sports,1075.74,no,"2025-10-31 10:28:37"
USR02218,SES02218,add_to_cart,Unknown,North,"Google Ads",Beauty,0.0,yes,"2025-10-06 21:29:02"
USR02220,SES02220,add_to_cart,Unknown,West,Organic,Beauty,0.0,yes,"2025-10-15 19:56:44"
USR02221,SES02221,checkout,Tablet,Unknown,"Social Media",Beauty,0.0,no,"2025-10-21 08:03:57"
USR02227,SES02227,browse,Mobile,East,Organic,Home,0.0,yes,"2025-10-15 08:02:09"
USR02238,SES02238,checkout,Mobile,North,"Social Media",Electronics,0.0,yes,"2025-10-25 02:33:09"
USR02240,SES02240,add_to_cart,Desktop,East,"Google Ads",Fashion,0.0,yes,"2025-10-07 12:18:25"
USR02242,SES02242,browse,Mobile,West,Email,Fashion,0.0,yes,"2025-10-10 02:49:48"
USR02243,SES02243,add_to_cart,Mobile,East,"Google Ads",Fashion,0.0,yes,"2025-10-20 10:19:28"
USR02245,SES02245,checkout,Desktop,East,Organic,Home,0,yes,"2025-10-08 21:17:20"
USR02247,SES02247,purchase,Desktop,West,"Google Ads",Home,1097.32,no,"2025-10-12 17:49:14"
USR02249,SES02249,browse,Desktop,South,Organic,Beauty,0.0,no,"2025-10-04 20:41:50"
USR02250,SES02250,browse,Tablet,West,Email,Fashion,0.0,yes,"2025-10-27 11:58:50"
USR02260,SES02260,add_to_cart,Desktop,Unknown,Organic,Sports,0.0,yes,"2025-10-05 12:04:32"
USR02262,SES02262,add_to_cart,Unknown,North,Organic,Home,0.0,yes,"2025-10-20 00:00:00"
USR02263,SES02263,add_to_cart,Unknown,West,Email,Electronics,0.0,yes,"2025-10-23 03:46:34"
USR02266,SES02266,browse,Tablet,North,"Social Media",Electronics,0.0,yes,"2025-10-27 11:15:12"
USR02273,SES02273,purchase,Desktop,South,Email,Sports,1780.84,no,"2025-10-05 01:10:01"
USR02276,SES02276,add_to_cart,Desktop,North,Email,Fashion,0.0,yes,"2025-10-21 04:31:55"
USR02280,SES02280,browse,Desktop,West,Organic,Sports,0.0,yes,"2025-10-11 01:08:31"
USR02281,SES02281,browse,Mobile,North,Organic,Electronics,0,yes,"2025-10-25 05:29:58"
USR02284,SES02284,add_to_cart,Desktop,South,"Google Ads",Beauty,0.0,yes,"2025-10-20 00:00:00"
USR02291,SES02291,checkout,Tablet,East,Organic,Fashion,0.0,yes,"2025-10-02 20:37:36"
USR02299,SES02299,browse,Desktop,Unknown,Email,Sports,0.0,no,"2025-10-22 12:01:37"
USR02301,SES02301,add_to_cart,Desktop,North,Email,Sports,0.0,yes,"2025-10-20 00:00:00"
USR02305,SES02305,add_to_cart,Tablet,West,"Google Ads",Beauty,0.0,yes,"2025-10-29 07:52:15"
USR02308,SES02308,browse,Mobile,North,Organic,Electronics,0.0,yes,"2025-10-20 00:00:00"
USR02309,SES02309,browse,Unknown,Unknown,Email,Electronics,0.0,yes,"2025-10-13 11:19:06"
USR02310,SES02310,add_to_cart,Desktop,South,"Google Ads",Electronics,0.0,no,"2025-10-20 18:41:00"
USR02313,SES02313,add_to_cart,Desktop,West,Email,Beauty,0.0,yes,"2025-10-25 22:16:48"
USR02316,SES02316,add_to_cart,Tablet,West,"Social Media",Electronics,0.0,yes,"2025-10-27 13:33:04"
USR02317,SES02317,add_to_cart,Desktop,West,"Social Media",Fashion,0.0,yes,"2025-10-07 08:09:36"
USR02321,SES02321,add_to_cart,Desktop,North,"Social Media",Beauty,0,yes,"2025-10-17 09:08:30"
USR02324,SES02324,browse,Mobile,West,Organic,Fashion,0.0,yes,"2025-10-30 03:14:34"
USR02333,SES02333,add_to_cart,Mobile,East,"Google Ads",Electronics,0.0,no,"2025-10-09 08:42:16"
USR02334,SES02334,browse,Mobile,South,"Google Ads",Electronics,0.0,yes,"2025-10-14 13:12:37"
USR02335,SES02335,browse,Mobile,East,Email,Sports,0.0,yes,"2025-10-10 04:23:39"
USR02338,SES02338,checkout,Tablet,North,Organic,Sports,0,yes,"2025-10-27 10:39:18"
USR02343,SES02343,add_to_cart,Tablet,North,"Social Media",Beauty,0.0,yes,"2025-10-21 13:38:29"
USR02345,SES02345,browse,Desktop,South,Organic,Fashion,0.0,yes,"2025-10-21 18:41:55"
USR02346,SES02346,browse,Mobile,East,Email,Fashion,0.0,yes,"2025-10-11 05:25:35"
USR02347,SES02347,browse,Mobile,East,Email,Electronics,0.0,yes,"2025-10-06 08:26:07"
USR02349,SES02349,purchase,Desktop,East,"Social Media",Electronics,970.36,no,"2025-10-27 05:49:48"
USR02356,SES02356,checkout,Desktop,North,Email,Home,0.0,yes,"2025-10-31 10:30:49"
USR02358,SES02358,checkout,Mobile,South,"Google Ads",Home,0.0,yes,"2025-10-25 19:59:28"
USR02361,SES02361,add_to_cart,Desktop,South,"Social Media",Electronics,0.0,yes,"2025-10-22 07:59:17"
USR02365,SES02365,add_to_cart,Unknown,South,"Google Ads",Home,0.0,yes,"2025-10-11 01:26:25"
USR02368,SES02368,checkout,Unknown,East,"Social Media",Sports,0.0,yes,"2025-10-21 12:50:22"
USR02372,SES02372,browse,Desktop,Unknown,Organic,Fashion,0.0,yes,"2025-10-29 12:13:50"
USR02375,SES02375,add_to_cart,Tablet,South,Email,Electronics,0.0,no,"2025-10-29 10:25:02"
USR02376,SES02376,add_to_cart,Tablet,North,"Google Ads",Sports,0,no,"2025-10-23 22:20:59"
USR02380,SES02380,checkout,Desktop,West,"Google Ads",Fashion,0.0,yes,"2025-10-18 20:51:03"
USR02383,SES02383,browse,Mobile,East,"Social Media",Sports,0.0,yes,"2025-10-05 05:35:55"
USR02384,SES02384,checkout,Tablet,West,"Google Ads",Electronics,0.0,no,"2025-10-05 06:15:25"
USR02388,SES02388,add_to_cart,Mobile,North,"Social Media",Electronics,0.0,yes,"2025-10-26 15:51:09"
USR02390,SES02390,add_to_cart,Desktop,North,"Social Media",Home,0.0,yes,"2025-10-16 16:57:54"
USR02393,SES02393,browse,Mobile,South,Email,Beauty,0.0,yes,"2025-10-13 19:47:53"
USR02394,SES02394,add_to_cart,Tablet,South,"Google Ads",Home,0.0,yes,"2025-10-28 20:33:07"
USR02395,SES02395,browse,Tablet,South,Organic,Beauty,0.0,yes,"2025-10-02 07:40:13"
USR02396,SES02396,browse,Mobile,North,"Google Ads",Beauty,0.0,yes,"2025-10-22 07:25:43"
USR02397,SES02397,add_to_cart,Tablet,East,Email,Beauty,0.0,yes,"2025-10-23 14:26:51"
USR02399,SES02399,add_to_cart,Tablet,East,Organic,Electronics,0.0,no,"2025-10-23 17:11:40"
USR02401,SES02401,add_to_cart,Tablet,Unknown,"Social Media",Home,0.0,yes,"2025-10-16 17:59:53"
USR02402,SES02402,checkout,Mobile,South,"Social Media",Home,0.0,yes,"2025-10-14 02:32:14"
USR02405,SES02405,browse,Tablet,South,Organic,Fashion,0.0,yes,"2025-10-10 04:28:09"
USR02410,SES02410,add_to_cart,Tablet,East,Organic,Home,0.0,yes,"2025-10-21 00:49:51"
USR02411,SES02411,add_to_cart,Mobile,West,"Google Ads",Sports,0,yes,"2025-10-20 03:46:59"
USR02412,SES02412,checkout,Mobile,South,"Google Ads",Electronics,0.0,yes,"2025-10-20 00:00:00"
USR02415,SES02415,add_to_cart,Mobile,Unknown,Email,Electronics,0.0,yes,"2025-10-19 18:04:19"
USR02417,SES02417,browse,Tablet,South,Organic,Home,0,yes,"2025-10-08 09:49:03"
USR02418,SES02418,add_to_cart,Tablet,East,Organic,Beauty,0.0,yes,"2025-10-04 08:33:35"
USR02419,SES02419,add_to_cart,Desktop,South,"Social Media",Beauty,0.0,yes,"2025-10-07 06:54:09"
USR02420,SES02420,browse,Desktop,East,"Google Ads",Electronics,0,yes,"2025-10-26 13:11:46"
USR02423,SES02423,browse,Desktop,West,Email,Electronics,0.0,yes,"2025-10-17 03:44:34"
USR02424,SES02424,add_to_cart,Tablet,West,Organic,Beauty,0.0,yes,"2025-10-06 22:53:21"
USR02425,SES02425,checkout,Mobile,North,"Google Ads",Beauty,0.0,yes,"2025-10-12 20:09:58"
USR02432,SES02432,add_to_cart,Desktop,West,Organic,Electronics,0.0,yes,"2025-10-10 20:19:12"
USR02434,SES02434,checkout,Tablet,Unknown,"Google Ads",Sports,0.0,yes,"2025-10-16 19:41:25"
USR02436,SES02436,browse,Tablet,North,"Google Ads",Electronics,0.0,yes,"2025-10-18 21:18:30"
USR02439,SES02439,add_to_cart,Mobile,West,"Social Media",Fashion,0,yes,"2025-10-15 16:32:17"
USR02447,SES02447,add_to_cart,Tablet,West,Organic,Home,0.0,yes,"2025-10-29 00:15:18"
USR02449,SES02449,browse,Mobile,West,"Google Ads",Sports,0.0,yes,"2025-10-20 00:00:00"
USR02450,SES02450,browse,Tablet,South,"Google Ads",Sports,0.0,yes,"2025-10-10 06:34:37"
USR02451,SES02451,browse,Mobile,East,Organic,Home,0.0,yes,"2025-10-13 06:28:31"
USR02453,SES02453,checkout,Mobile,West,"Social Media",Electronics,0.0,yes,"2025-10-20 00:00:00"
USR02459,SES02459,purchase,Desktop,North,"Social Media",Fashion,1751.87,no,"2025-10-05 08:12:35"
USR02471,SES02471,browse,Tablet,East,"Social Media",Beauty,0,yes,"2025-10-23 03:23:01"
USR02473,SES02473,browse,Tablet,North,Organic,Fashion,0.0,yes,"2025-10-25 02:49:57"
USR02476,SES02476,checkout,Mobile,North,"Social Media",Beauty,0.0,yes,"2025-10-09 08:10:02"
USR02479,SES02479,browse,Tablet,West,"Google Ads",Electronics,0.0,yes,"2025-10-23 06:56:43"
USR02481,SES02481,browse,Tablet,West,"Google Ads",Fashion,0.0,yes,"2025-10-30 02:49:38"
USR02482,SES02482,browse,Desktop,South,Email,Sports,0.0,yes,"2025-10-19 12:14:50"
USR02484,SES02484,checkout,Mobile,South,Organic,Electronics,0.0,no,"2025-10-20 00:00:00"
USR02485,SES02485,checkout,Desktop,North,Email,Sports,0.0,yes,"2025-10-20 00:00:00"
USR02489,SES02489,checkout,Mobile,West,"Google Ads",Home,0.0,yes,"2025-10-16 01:22:04"
USR02491,SES02491,checkout,Mobile,North,Organic,Beauty,0.0,yes,"2025-10-28 14:15:41"
USR02494,SES02494,add_to_cart,Desktop,West,Organic,Fashion,0.0,yes,"2025-10-19 17:44:54"
USR02497,SES02497,checkout,Desktop,Unknown,"Social Media",Fashion,0.0,yes,"2025-10-03 16:52:55"
USR02498,SES02498,checkout,Tablet,North,"Google Ads",Beauty,0.0,yes,"2025-10-28 18:38:48"
USR02499,SES02499,checkout,Tablet,South,Organic,Beauty,0.0,no,"2025-10-10 14:25:49"
USR02504,SES02504,checkout,Unknown,East,"Social Media",Electronics,0.0,yes,"2025-10-06 02:29:59"
USR02506,SES02506,checkout,Desktop,East,"Social Media",Home,0.0,yes,"2025-10-15 06:01:07"
USR02508,SES02508,add_to_cart,Desktop,North,Email,Beauty,0.0,yes,"2025-10-18 02:28:24"
USR02509,SES02509,add_to_cart,Unknown,North,"Google Ads",Beauty,0.0,yes,"2025-10-30 03:29:14"
USR02515,SES02515,checkout,Mobile,West,Organic,Sports,0,no,"2025-10-20 00:00:00"
USR02519,SES02519,browse,Desktop,East,Email,Beauty,0.0,yes,"2025-10-30 09:12:53"
USR02521,SES02521,browse,Unknown,North,Email,Electronics,0,yes,"2025-10-22 04:45:36"
USR02524,SES02524,add_to_cart,Desktop,North,Email,Beauty,0.0,yes,"2025-10-19 15:42:14"
USR02525,SES02525,add_to_cart,Desktop,North,"Google Ads",Beauty,0.0,yes,"2025-10-11 03:47:15"
USR02526,SES02526,checkout,Mobile,South,"Google Ads",Beauty,0.0,yes,"2025-10-19 00:18:56"
USR02527,SES02527,browse,Desktop,South,Organic,Fashion,0.0,yes,"2025-10-20 15:04:37"
USR02529,SES02529,browse,Tablet,North,"Google Ads",Home,0.0,yes,"2025-10-29 09:13:41"
USR02530,SES02530,browse,Desktop,Unknown,Organic,Home,0.0,yes,"2025-10-09 14:17:33"
USR02532,SES02532,checkout,Mobile,North,Organic,Fashion,0.0,yes,"2025-10-30 07:53:38"
USR02533,SES02533,browse,Tablet,South,"Google Ads",Home,0,yes,"2025-10-07 17:53:31"
USR02534,SES02534,browse,Mobile,South,"Google Ads",Electronics,0.0,yes,"2025-10-29 05:10:45"
USR02535,SES02535,add_to_cart,Tablet,West,"Google Ads",Home,0.0,yes,"2025-10-30 05:59:57"
USR02538,SES02538,checkout,Mobile,West,"Google Ads",Sports,0.0,no,"2025-10-16 12:32:43"
USR02544,SES02544,checkout,Tablet,South,"Google Ads",Home,0.0,yes,"2025-10-26 10:19:01"
