User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR03947,SES03947,BROWSE,2025-10-31 05:21:01,Mobile,North,Organic,Home,0.0,Yes
USR05040,SES05040,Add to Cart,2025-10-17 10:38:15,Desktop,South,Email,Beauty,0.0,Yes
USR04107,SES04107,Add to Cart,2025-10-25 02:15:52,Tablet,South,Google Ads,Sports,0.0,Yes
USR06534,SES06534,Browse,2025-10-26 05:30:09,Mobile,South,Social Media,Electronics,0.0,Yes
USR08029,SES08029,browse,2025-10-15 17:37:28,Desktop,North,Social Media,Electronics,0.0,Yes
USR07338,SES07338,Browse,2025-10-30 11:37:10,Mobile,North,Google Ads,Electronics,0.0,Yes
USR05998,SES05998,Browse,2025-10-08 07:37:29,Tablet,West,Email,Sports,0.0,Yes
USR08772,SES08772,Browse,2025-10-09 12:14:48,Desktop,North,Email,Sports,0.0,No
USR05874,SES05874,Add to Cart,2025-10-10 20:44:15,,South,Google Ads,Home,0.0,Yes
USR08597,SES08597,Browse,2025-10-12 02:50:25,Mobile,West,Email,Electronics,0.0,Yes
USR09568,SES09568,Add to Cart,2025-10-29 03:36:44,Mobile,East,Organic,Home,0.0,Yes
USR01360,SES01360,Browse,2025-10-21 13:13:07,Mobile,,Google Ads,Fashion,0.0,Yes
USR04425,SES04425,Browse,10/20/2025,Mobile,West,Email,Beauty,0.0,No
USR00673,SES00673,Checkout,2025-10-27 15:21:46,Mobile,East,Organic,Beauty,0.0,Yes
USR07824,SES07824,Checkout,2025-10-06 00:57:11,Desktop,South,Email,Sports,0.0,No
USR02941,SES02941,Purchase,10/20/2025,Tablet,South,Social Media,Beauty,1510.66,No
USR06125,SES06125,checkout,2025-10-26 01:00:37,Mobile,East,Google Ads,Electronics,0.0,No
USR03588,SES03588,ADD TO CART,2025-10-23 14:59:32,Tablet,West,Social Media,Sports,,Yes
USR06540,SES06540,BROWSE,2025-10-06 21:30:07,Tablet,North,Organic  ,Electronics,0.0,No
USR08021,SES08021,Browse,2025-10-09 01:31:20,,South,Organic,Fashion,0.0,Yes
USR05754,SES05754,Browse,2025-10-18 12:02:02,Desktop,North,Email,Sports,0.0,No
USR02218,SES02218,Add to Cart,2025-10-06 21:29:02,,North,Google Ads,Beauty,0.0,Yes
USR00208,SES00208,Add to Cart,2025-10-19 06:19:53,Tablet,South,Email,Fashion,0.0,Yes
USR03459,SES03459,Browse,2025-10-20 01:19:39,Tablet,South,Email,Home,999999.0,Yes
USR05345,SES05345,Browse,2025-10-11 19:17:49,Mobile,South,Google Ads,Electronics,0.0,Yes
USR05767,SES05767,checkout,2025-10-30 16:23:55,Mobile,North,Organic,Fashion,0.0,Yes
USR08515,SES08515,Browse,10/20/2025,,West,Google Ads,Electronics,0.0,Yes
USR06946,SES06946,Add to Cart,2025-10-03 16:29:19,Tablet,West,Email,Sports,,Yes
USR02762,SES02762,Add to Cart,2025-10-12 05:32:30,Tablet,South,Email,Fashion,0.0,Yes
USR00606,SES00606,Checkout,2025-10-02 02:53:58,Tablet,West,Social Media,Electronics,0.0,Yes
USR02491,SES02491,Checkout,2025-10-28 14:15:41,Mobile,North,Organic,Beauty,0.0,Yes
USR02262,SES02262,ADD TO CART,10/20/2025,,North,Organic,Home,0.0,Yes
USR04625,SES04625,BROWSE,2025-10-20 18:31:08,Tablet,South,Email,Fashion,0.0,Yes
USR07575,SES07575,ADD TO CART,2025-10-11 15:42:21,Desktop,West,Email,Home,0.0,Yes
USR05220,SES05220,Browse,2025-10-05 16:04:53,Desktop,South,Google Ads,Home,0.0,Yes
USR07929,SES07929,Checkout,2025-10-06 10:37:36,Desktop,North,Google Ads,Home,0.0,Yes
USR08402,SES08402,Checkout,2025-10-23 09:29:49,Desktop,North,Google Ads,Sports,0.0,No
USR03496,SES03496,Add to Cart,2025-10-12 03:34:35,Mobile,North,Organic,Electronics,0.0,Yes
USR08459,SES08459,browse,2025-10-03 14:34:12,Tablet,West,Social Media,Sports,0.0,Yes
USR01620,SES01620,browse,2025-10-28 11:57:45,Mobile,South,Social Media,Sports,0.0,Yes
USR04354,SES04354,CHECKOUT,2025-10-19 11:00:37,,South,Email,Fashion,0.0,Yes
USR07971,SES07971,Add to Cart,2025-10-05 04:40:27,Mobile,South,Organic,Sports,0.0,Yes
USR09090,SES09090,Add to Cart,2025-10-29 10:03:18,Mobile,North,Organic,Beauty,0.0,Yes
USR02828,SES02828,Browse,2025-10-18 05:49:46,Tablet,South,Google Ads,Sports,0.0,Yes
USR07013,SES07013,Add to Cart,2025-10-24 01:30:56,Desktop,East,Organic,Beauty,0.0,Yes
USR09566,SES09566,Checkout,2025-10-28 14:33:08,Tablet,North,Social Media,Fashion,,Yes
USR07117,SES07117,BROWSE,2025-10-18 06:30:27,Mobile,North,Organic,Beauty,0.0,Yes
USR08526,SES08526,CHECKOUT,2025-10-15 11:35:32,Mobile,,Email,Fashion,0.0,Yes
USR02380,SES02380,checkout,2025-10-18 20:51:03,Desktop,West,Google Ads  ,Fashion,0.0,Yes
USR07592,SES07592,BROWSE,2025-10-27 16:57:07,Desktop,,Social Media,Fashion,0.0,No
USR01263,SES01263,Add to Cart,2025-10-20 13:39:17,Desktop,North,Social Media,Beauty,0.0,Yes
USR04144,SES04144,Checkout,2025-10-06 19:09:23,Tablet,East,Google Ads,Home,0.0,No
USR00736,SES00736,Add to Cart,2025-10-15 18:03:55,Tablet,North,Organic,Sports,0.0,Yes
USR07437,SES07437,Browse,2025-10-19 20:04:20,Mobile,East,Email,Beauty,0.0,Yes
USR06444,SES06444,Browse,2025-10-26 02:55:07,Desktop,North,Email,Home,0.0,Yes
USR01603,SES01603,Add to Cart,2025-10-23 08:32:25,Desktop,South,Google Ads,Beauty,0.0,Yes
USR08311,SES08311,ADD TO CART,2025-10-20 23:49:46,Tablet,North,Social Media,Fashion,0.0,Yes
USR03504,SES03504,Checkout,10/20/2025,Tablet,North,Email,Sports,0.0,Yes
USR01088,SES01088,Browse,10/20/2025,Desktop,North,Social Media,Electronics,0.0,Yes
USR01747,SES01747,Add to Cart,2025-10-21 17:22:07,Tablet,East,Google Ads,Fashion,0.0,Yes
USR09266,SES09266,checkout,2025-10-05 00:17:37,Desktop,South,Google Ads,Sports,0.0,Yes
USR05575,SES05575,CHECKOUT,2025-10-08 11:10:48,Mobile,South,Email,Electronics,999999.0,Yes
USR01724,SES01724,Checkout,2025-10-11 18:57:37,Mobile,West,Social Media,Home,0.0,Yes
USR03062,SES03062,Browse,2025-10-03 02:33:36,Desktop,North,Email,Electronics,0.0,Yes
USR08873,SES08873,BROWSE,2025-10-13 11:18:33,Mobile,North,Organic,Fashion,-99.99,Yes
USR00267,SES00267,ADD TO CART,2025-10-03 19:57:59,Desktop,North,Email,Sports,0.0,No
USR06911,SES06911,ADD TO CART,2025-10-13 17:24:13,Tablet,South,Organic,Electronics,0.0,Yes
USR05364,SES05364,Add to Cart,2025-10-30 01:59:05,Mobile,West,Email,Electronics,0.0,Yes
USR00297,SES00297,Add to Cart,2025-10-31 17:31:44,Tablet,South,Social Media,Sports,0.0,Yes
USR06156,SES06156,Browse,2025-10-14 18:00:55,,,Organic,Sports,0.0,No
USR07826,SES07826,Browse,10/20/2025,Mobile,North,Google Ads,Fashion,,Yes
USR06210,SES06210,Browse,2025-10-16 02:38:12,Desktop,South,Organic,Electronics,0.0,Yes
USR04497,SES04497,browse,2025-10-25 13:39:33,Desktop,,Google Ads,Electronics,0.0,Yes
USR06138,SES06138,purchase,2025-10-14 08:36:55,Desktop,West,Google Ads,Sports,1246.9,No
USR09277,SES09277,Browse,2025-10-03 10:27:33,Tablet,South,Social Media,Fashion,0.0,No
USR02924,SES02924,ADD TO CART,2025-10-11 09:35:14,Mobile,East,Google Ads,Sports,,Yes
USR02960,SES02960,ADD TO CART,2025-10-06 12:58:07,,East,Email,Sports,0.0,Yes
USR00626,SES00626,Add to Cart,2025-10-01 20:16:57,Desktop,North,Google Ads,Beauty,0.0,Yes
USR04022,SES04022,ADD TO CART,2025-10-30 16:40:43,Tablet,North,Organic,Electronics,0.0,Yes
USR03155,SES03155,Browse,2025-10-03 12:20:27,Desktop,West,Google Ads  ,Sports,,Yes
USR06043,SES06043,Browse,2025-10-02 13:56:15,Desktop,West,Google Ads,Beauty,0.0,Yes
USR08779,SES08779,Browse,2025-10-17 12:46:32,Desktop,East,Organic  ,Home,0.0,Yes
USR01168,SES01168,Checkout,2025-10-14 06:39:31,Tablet,North,Email  ,Home,0.0,Yes
USR09082,SES09082,purchase,2025-10-21 09:32:07,Tablet,West,Email,Sports,1189.86,No
USR00639,SES00639,Checkout,2025-10-11 06:31:13,Tablet,South,Social Media,Sports,0.0,Yes
USR00987,SES00987,Add to Cart,2025-10-08 04:46:39,Tablet,North,Email,Beauty,0.0,Yes
USR06208,SES06208,Checkout,2025-10-18 07:53:08,Desktop,,Email,Home,0.0,Yes
USR00195,SES00195,Browse,2025-10-12 20:00:30,Tablet,South,Social Media,Home,0.0,Yes
USR04286,SES04286,browse,2025-10-02 06:53:53,Mobile,North,Organic,Sports,0.0,Yes
USR04052,SES04052,browse,2025-10-26 07:24:28,Desktop,East,Social Media,Electronics,0.0,Yes
USR06986,SES06986,Add to Cart,2025-10-13 07:56:31,Mobile,South,Social Media,Beauty,0.0,No
USR01170,SES01170,Browse,2025-10-29 17:43:37,Mobile,South,Social Media,Fashion,0.0,Yes
USR05000,SES05000,Browse,2025-10-25 12:55:28,Tablet,East,Organic,Fashion,0.0,Yes
USR09763,SES09763,add to cart,2025-10-30 17:47:23,Tablet,East,Google Ads,Electronics,0.0,Yes
USR09427,SES09427,ADD TO CART,2025-10-20 00:49:09,Mobile,South,Organic,Home,0.0,Yes
USR07572,SES07572,CHECKOUT,2025-10-11 14:15:54,Mobile,West,Social Media,Electronics,0.0,Yes
USR02872,SES02872,Browse,2025-10-23 12:57:23,Mobile,West,Google Ads,Beauty,0.0,Yes
USR08795,SES08795,BROWSE,2025-10-29 04:42:51,Desktop,West,Social Media,Fashion,0.0,Yes
USR05418,SES05418,Browse,2025-10-07 10:38:20,Mobile,North,Google Ads,Fashion,0.0,Yes
USR03828,SES03828,BROWSE,2025-10-06 01:10:15,Tablet,West,Social Media,Beauty,0.0,Yes
USR00107,SES00107,add to cart,2025-10-18 10:16:00,,South,Google Ads,Fashion,0.0,No
USR06873,SES06873,Browse,2025-10-18 22:14:56,,North,Social Media,Fashion,0.0,Yes
USR01160,SES01160,Browse,2025-10-18 02:41:50,Desktop,North,Email,Sports,,Yes
USR05551,SES05551,Checkout,2025-10-26 21:09:48,,West,Google Ads,Sports,0.0,No
USR05064,SES05064,Browse,10/20/2025,Desktop,West,Google Ads,Fashion,0.0,Yes
USR09474,SES09474,BROWSE,2025-10-19 20:47:51,Tablet,West,Social Media,Fashion,0.0,Yes
USR08940,SES08940,Browse,2025-10-25 02:42:28,Mobile,South,Email,Electronics,0.0,Yes
USR05557,SES05557,CHECKOUT,2025-10-08 18:41:24,,West,Email,Electronics,0.0,No
USR01876,SES01876,Add to Cart,2025-10-05 20:08:21,Tablet,,Email,Home,,Yes
USR01049,SES01049,checkout,2025-10-20 17:08:05,Tablet,East,Social Media  ,Fashion,999999.0,Yes
USR01948,SES01948,Add to Cart,2025-10-22 12:08:53,Mobile,West,Organic,Electronics,0.0,Yes
USR01058,SES01058,Checkout,2025-10-25 04:01:03,Mobile,South,Organic,Home,0.0,No
USR04378,SES04378,add to cart,2025-10-25 12:28:49,Desktop,,Organic,Home,0.0,Yes
USR01707,SES01707,Browse,2025-10-20 09:58:03,Desktop,South,Social Media,Electronics,,Yes
USR03071,SES03071,Add to Cart,2025-10-02 06:14:31,Mobile,South,Email,Electronics,0.0,Yes
USR05696,SES05696,Add to Cart,2025-10-02 04:20:22,Mobile,South,Google Ads,Home,0.0,Yes
USR09528,SES09528,Add to Cart,2025-10-18 03:15:20,Desktop,West,Social Media,Fashion,0.0,Yes
USR03714,SES03714,Browse,2025-10-26 03:55:02,Tablet,West,Organic,Beauty,0.0,Yes
USR02102,SES02102,Browse,2025-10-10 20:50:35,Desktop,West,Social Media  ,Beauty,0.0,No
USR06526,SES06526,Add to Cart,2025-10-06 09:24:22,Mobile,South,Google Ads  ,Home,0.0,Yes
USR02524,SES02524,Add to Cart,2025-10-19 15:42:14,Desktop,North,Email,Beauty,0.0,Yes
USR03965,SES03965,CHECKOUT,2025-10-06 00:26:12,Desktop,North,Organic,Sports,0.0,Yes
USR09132,SES09132,Browse,2025-10-31 04:06:28,Desktop,,Google Ads,Home,0.0,Yes
USR09909,SES09909,Add to Cart,2025-10-27 03:42:26,Desktop,South,Google Ads,Electronics,0.0,No
USR07671,SES07671,Browse,2025-10-02 09:01:56,,,Organic,Electronics,0.0,Yes
USR04119,SES04119,BROWSE,2025-10-02 07:52:46,Tablet,East,Organic,Sports,0.0,Yes
USR07050,SES07050,Add to Cart,10/20/2025,Desktop,South,Google Ads,Fashion,0.0,Yes
USR08508,SES08508,Checkout,2025-10-31 13:40:53,Tablet,,Organic,Home,0.0,Yes
USR04197,SES04197,Add to Cart,2025-10-24 18:45:54,Tablet,East,Google Ads,Beauty,0.0,Yes
USR08965,SES08965,Add to Cart,10/20/2025,Tablet,East,Google Ads,Beauty,0.0,Yes
USR02343,SES02343,Browse,2025-10-21 13:34:29,Mobile,North,Email,Beauty,0.0,Yes
USR00942,SES00942,Add to Cart,2025-10-08 16:17:34,Tablet,North,Organic  ,Home,0.0,No
USR07293,SES07293,Add to Cart,2025-10-21 08:06:59,Mobile,East,Google Ads,Sports,0.0,Yes
USR08286,SES08286,add to cart,2025-10-17 21:09:34,Tablet,East,Organic,Electronics,0.0,Yes
USR07797,SES07797,Browse,2025-10-03 18:56:21,Mobile,West,Organic,Fashion,0.0,Yes
USR05715,SES05715,Checkout,2025-10-29 11:51:36,Desktop,East,Social Media,Fashion,,No
USR08173,SES08173,BROWSE,2025-10-29 17:49:06,Mobile,,Organic,Fashion,0.0,Yes
USR07111,SES07111,browse,2025-10-18 18:13:11,Tablet,North,Organic,Beauty,0.0,Yes
USR06177,SES06177,add to cart,2025-10-28 14:54:11,Mobile,South,Social Media,Electronics,0.0,Yes
USR00133,SES00133,CHECKOUT,2025-10-06 13:43:21,Tablet,West,Social Media,Beauty,0.0,Yes
USR07513,SES07513,Browse,2025-10-12 21:15:32,Tablet,West,Email,Beauty,0.0,Yes
USR00783,SES00783,Add to Cart,2025-10-26 05:48:26,Mobile,West,Google Ads,Fashion,0.0,Yes
USR03071,SES03071,BROWSE,2025-10-02 06:12:31,Mobile,West,Google Ads,Fashion,0.0,Yes
USR06719,SES06719,Browse,2025-10-14 11:55:49,Tablet,North,Social Media,Sports,,Yes
USR04867,SES04867,Add to Cart,2025-10-24 14:09:05,,West,Organic,Electronics,0.0,Yes
USR01842,SES01842,Checkout,2025-10-04 10:58:05,Desktop,South,Organic,Home,0.0,No
USR06200,SES06200,ADD TO CART,2025-10-12 18:23:30,Mobile,East,Social Media,Fashion,0.0,No
USR09445,SES09445,Browse,2025-10-15 06:38:45,Mobile,West,Google Ads,Sports,,Yes
USR05306,SES05306,Browse,2025-10-23 09:10:55,Tablet,South,Email,Home,0.0,Yes
USR04093,SES04093,Checkout,2025-10-18 12:41:24,Tablet,North,Email,Electronics,0.0,No
USR01848,SES01848,Add to Cart,2025-10-07 05:52:33,Desktop,North,Google Ads,Fashion,0.0,Yes
USR08464,SES08464,Browse,2025-10-01 21:21:32,Mobile,North,Google Ads,Electronics,0.0,Yes
USR02479,SES02479,BROWSE,2025-10-23 06:56:43,Tablet,West,Google Ads,Electronics,0.0,Yes
USR03298,SES03298,Browse,2025-10-24 12:36:00,Mobile,East,Organic,Electronics,0.0,Yes
USR05249,SES05249,Add to Cart,2025-10-31 10:59:30,Desktop,East,Email,Fashion,,Yes
USR07390,SES07390,checkout,2025-10-08 16:59:18,Desktop,North,Google Ads,Home,,Yes
USR06532,SES06532,Browse,2025-10-30 11:10:55,Mobile,South,Google Ads,Fashion,0.0,Yes
USR03806,SES03806,Browse,2025-10-26 13:35:08,Mobile,East,Email,Beauty,0.0,Yes
USR05914,SES05914,browse,2025-10-24 08:15:36,Desktop,South,Google Ads,Sports,-99.99,No
USR09901,SES09901,Add to Cart,2025-10-06 16:17:19,Desktop,,Organic,Fashion,0.0,Yes
USR08251,SES08251,Add to Cart,2025-10-23 23:13:18,Tablet,West,Organic,Fashion,0.0,Yes
USR05425,SES05425,browse,2025-10-19 19:28:49,Desktop,East,Organic,Electronics,0.0,No
USR09238,SES09238,Browse,2025-10-17 05:08:24,Mobile,East,Social Media  ,Sports,0.0,Yes
USR06998,SES06998,browse,2025-10-27 03:22:15,Tablet,South,Social Media,Electronics,0.0,Yes
USR07732,SES07732,Browse,2025-10-01 21:28:25,Tablet,North,Social Media,Home,0.0,Yes
USR02158,SES02158,Browse,2025-10-11 07:54:28,Tablet,West,Social Media,Sports,0.0,Yes
USR03501,SES03501,Add to Cart,2025-10-19 21:59:19,,West,Email,Home,0.0,Yes
USR05282,SES05282,Browse,2025-10-26 07:57:42,Mobile,South,Organic,Electronics,0.0,Yes
USR05910,SES05910,checkout,2025-10-28 18:07:19,,South,Social Media,Electronics,0.0,Yes
USR06718,SES06718,add to cart,2025-10-21 00:37:55,Mobile,,Organic,Electronics,0.0,Yes
USR04422,SES04422,ADD TO CART,10/20/2025,Mobile,West,Google Ads,Sports,0.0,Yes
USR04151,SES04151,Browse,2025-10-10 21:11:20,,North,Google Ads,Fashion,0.0,Yes
USR02819,SES02819,Browse,2025-10-14 09:55:48,Desktop,West,Email,Beauty,0.0,Yes
USR07803,SES07803,Add to Cart,2025-10-07 18:37:05,Tablet,East,Social Media,Electronics,0.0,Yes
USR02802,SES02802,ADD TO CART,2025-10-19 13:49:20,Tablet,East,Google Ads,Electronics,0.0,Yes
USR06326,SES06326,Checkout,2025-10-19 17:00:14,Desktop,South,Social Media,Electronics,0.0,No
USR01660,SES01660,Browse,2025-10-15 09:17:10,Mobile,North,Organic,Sports,,Yes
USR01780,SES01780,Browse,2025-10-18 00:39:20,Tablet,North,Google Ads,Home,0.0,Yes
USR04840,SES04840,browse,2025-10-17 20:07:33,,South,Social Media,Sports,0.0,Yes
USR05863,SES05863,Add to Cart,2025-10-23 14:46:15,Tablet,West,Email,Home,0.0,Yes
USR05844,SES05844,Add to Cart,2025-10-19 12:37:49,Desktop,North,Google Ads,Sports,0.0,Yes
USR04889,SES04889,add to cart,2025-10-08 10:37:26,Mobile,North,Social Media,Beauty,0.0,Yes
USR04791,SES04791,add to cart,2025-10-05 13:22:49,Tablet,North,Email,Electronics,0.0,No
USR02347,SES02347,BROWSE,2025-10-06 08:26:07,Mobile,East,Email  ,Electronics,0.0,Yes
USR06488,SES06488,browse,2025-10-19 20:54:21,Desktop,North,Google Ads,Beauty,0.0,Yes
USR09801,SES09801,CHECKOUT,2025-10-07 13:10:20,,West,Email,Home,0.0,No
USR02623,SES02623,CHECKOUT,2025-10-25 00:58:05,,East,Email,Fashion,0.0,No
USR02996,SES02996,CHECKOUT,2025-10-21 14:44:08,Mobile,East,Google Ads,Fashion,0.0,Yes
USR04684,SES04684,Add to Cart,2025-10-02 03:30:21,Tablet,North,Organic,Home,0.0,Yes
USR06953,SES06953,Add to Cart,2025-10-11 14:28:44,Desktop,East,Social Media,Beauty,,Yes
USR07180,SES07180,Add to Cart,2025-10-08 07:09:44,Mobile,South,Google Ads,Electronics,,Yes
USR02410,SES02410,Add to Cart,2025-10-21 00:49:51,Tablet,East,Organic,Home,0.0,Yes
USR01717,SES01717,Add to Cart,2025-10-30 22:28:28,Mobile,South,Organic  ,Electronics,0.0,No
USR05962,SES05962,ADD TO CART,2025-10-02 09:18:50,Mobile,West,Email,Home,0.0,Yes
USR09209,SES09209,browse,2025-10-06 22:06:11,Mobile,North,Email,Home,0.0,Yes
USR02589,SES02589,Browse,2025-10-29 11:18:52,Mobile,South,Email,Home,0.0,Yes
USR09882,SES09882,BROWSE,10/20/2025,Tablet,East,Email,Sports,0.0,Yes
USR03638,SES03638,add to cart,2025-10-26 03:48:05,Tablet,East,Social Media,Sports,0.0,Yes
USR09984,SES09984,Browse,2025-10-01 22:56:14,Mobile,South,Email,Sports,0.0,Yes
USR05348,SES05348,Purchase,2025-10-07 20:14:27,Desktop,West,Email,Electronics,1042.2,No
USR07960,SES07960,ADD TO CART,2025-10-27 00:33:50,Tablet,South,Organic,Fashion,0.0,Yes
USR05148,SES05148,browse,2025-10-18 13:36:38,Mobile,West,Social Media,Electronics,0.0,Yes
USR04846,SES04846,Checkout,2025-10-22 02:37:49,Desktop,East,Social Media,Beauty,0.0,Yes
USR07032,SES07032,Add to Cart,10/20/2025,Mobile,East,Email  ,Home,0.0,Yes
USR08755,SES08755,Add to Cart,2025-10-09 09:54:51,Desktop,,Email,Home,0.0,No
USR04242,SES04242,BROWSE,2025-10-28 22:24:04,Desktop,West,Organic,Home,0.0,Yes
USR07525,SES07525,Checkout,2025-10-05 08:48:20,Tablet,East,Email,Electronics,0.0,Yes
USR06952,SES06952,Browse,2025-10-21 20:11:49,Desktop,East,Organic,Home,0.0,Yes
USR03444,SES03444,Add to Cart,2025-10-27 21:34:10,Desktop,East,Organic  ,Sports,0.0,Yes
USR00397,SES00397,Checkout,2025-10-13 06:14:17,Tablet,North,Google Ads,Electronics,0.0,Yes
USR04649,SES04649,Checkout,2025-10-07 18:49:09,,South,Social Media,Sports,0.0,Yes
USR08190,SES08190,Browse,2025-10-11 02:06:18,Tablet,South,Social Media,Sports,0.0,Yes
USR07484,SES07484,Browse,2025-10-04 12:24:16,Desktop,South,Social Media,Fashion,0.0,Yes
USR02459,SES02459,Add to Cart,2025-10-05 08:03:35,Tablet,South,Google Ads  ,Home,0.0,No
USR03037,SES03037,Add to Cart,2025-10-13 04:36:01,Desktop,South,Email,Home,0.0,No
USR07903,SES07903,Add to Cart,2025-10-02 02:03:38,Mobile,West,Email,Home,0.0,Yes
USR08779,SES08779,Add to Cart,2025-10-17 12:51:32,Tablet,North,Email,Sports,0.0,Yes
USR07950,SES07950,Browse,2025-10-28 14:45:06,Desktop,East,Email,Home,0.0,Yes
USR08050,SES08050,Browse,2025-10-30 06:10:16,Tablet,South,Email,Fashion,0.0,Yes
USR04402,SES04402,CHECKOUT,2025-10-13 09:25:44,Desktop,South,Organic,Sports,0.0,No
USR02578,SES02578,PURCHASE,2025-10-18 15:59:49,,,Email,Fashion,1656.99,No
USR01535,SES01535,BROWSE,2025-10-02 12:39:21,Desktop,South,Email,Fashion,,Yes
USR06977,SES06977,Add to Cart,2025-10-11 04:26:10,Desktop,East,Google Ads,Electronics,0.0,No
USR04005,SES04005,Purchase,2025-10-27 11:47:17,Tablet,North,Social Media,Beauty,325.82,No
USR08362,SES08362,Browse,2025-10-17 16:23:37,Tablet,South,Social Media,Electronics,0.0,Yes
USR09005,SES09005,Browse,2025-10-16 07:37:49,Desktop,East,Email,Home,0.0,No
USR07539,SES07539,ADD TO CART,2025-10-21 18:04:52,Mobile,East,Google Ads,Sports,0.0,Yes
USR03032,SES03032,ADD TO CART,2025-10-12 21:43:11,Desktop,West,Email,Beauty,0.0,Yes
USR08938,SES08938,Browse,2025-10-03 07:08:21,Mobile,West,Email  ,Electronics,0.0,Yes
USR08084,SES08084,ADD TO CART,2025-10-16 20:35:20,Mobile,East,Social Media,Beauty,0.0,Yes
USR04098,SES04098,Browse,2025-10-22 22:26:53,Tablet,West,Email,Electronics,0.0,Yes
USR04503,SES04503,browse,2025-10-26 23:15:44,Tablet,,Organic  ,Electronics,0.0,Yes
USR02154,SES02154,add to cart,2025-10-23 19:48:44,Tablet,North,Organic,Home,0.0,Yes
USR01410,SES01410,Add to Cart,2025-10-08 21:52:19,Tablet,South,Email,Fashion,0.0,Yes
USR03494,SES03494,Add to Cart,2025-10-22 03:18:23,Desktop,West,Social Media,Electronics,0.0,Yes
USR00553,SES00553,Browse,2025-10-11 21:43:48,Tablet,North,Social Media,Fashion,0.0,Yes
USR02405,SES02405,BROWSE,2025-10-10 04:28:09,Tablet,South,Organic,Fashion,0.0,Yes
USR09600,SES09600,checkout,2025-10-21 04:51:07,Desktop,South,Social Media,Beauty,0.0,Yes
USR01390,SES01390,Browse,2025-10-14 01:09:27,Tablet,North,Email,Fashion,0.0,No
USR08196,SES08196,Browse,2025-10-03 20:15:00,Tablet,West,Google Ads  ,Electronics,0.0,Yes
USR01095,SES01095,browse,2025-10-20 18:07:34,Desktop,South,Google Ads,Sports,0.0,Yes
USR08466,SES08466,ADD TO CART,2025-10-08 04:39:06,,East,Google Ads,Beauty,0.0,Yes
USR03184,SES03184,Browse,2025-10-08 02:06:45,Tablet,South,Social Media,Electronics,0.0,Yes
USR03895,SES03895,Purchase,2025-10-05 06:31:24,Tablet,North,Social Media,Beauty,1262.31,No
USR09431,SES09431,BROWSE,2025-10-04 11:34:11,Desktop,South,Organic,Home,,Yes
USR05514,SES05514,browse,2025-10-09 15:51:42,Mobile,West,Google Ads,Sports,0.0,Yes
USR08316,SES08316,Checkout,2025-10-14 09:23:46,Mobile,North,Organic,Sports,0.0,Yes
USR05579,SES05579,ADD TO CART,2025-10-15 14:35:20,Mobile,South,Email,Electronics,,Yes
USR06903,SES06903,Browse,2025-10-21 09:28:15,Mobile,South,Email,Electronics,0.0,Yes
USR03941,SES03941,add to cart,2025-10-25 08:36:02,Desktop,South,Google Ads,Fashion,0.0,No
USR01158,SES01158,Add to Cart,2025-10-12 09:38:50,Desktop,West,Social Media,Fashion,0.0,Yes
USR09741,SES09741,Browse,2025-10-06 05:48:44,Mobile,West,Organic,Sports,,Yes
USR01189,SES01189,Add to Cart,2025-10-13 01:52:08,Desktop,North,Email,Sports,0.0,Yes
USR05378,SES05378,Browse,2025-10-19 08:15:22,Mobile,South,Email,Electronics,999999.0,Yes
USR08415,SES08415,Browse,2025-10-06 13:15:41,Tablet,South,Email,Sports,0.0,Yes
USR02710,SES02710,browse,2025-10-22 13:36:09,Tablet,East,Social Media,Electronics,0.0,Yes
USR00077,SES00077,add to cart,2025-10-07 10:56:27,Tablet,East,Email,Electronics,,Yes
USR09409,SES09409,ADD TO CART,2025-10-31 06:04:57,Desktop,,Social Media,Beauty,0.0,Yes
USR02821,SES02821,Browse,2025-10-14 15:50:28,Tablet,North,Email,Electronics,,Yes
USR08082,SES08082,Add to Cart,2025-10-13 19:03:58,,North,Organic,Home,0.0,Yes
USR08546,SES08546,Browse,2025-10-09 15:00:14,Desktop,East,Email,Sports,0.0,Yes
USR06269,SES06269,Checkout,2025-10-13 18:01:01,Mobile,South,Social Media,Home,0.0,No
USR09309,SES09309,Checkout,2025-10-09 13:45:49,Mobile,West,Email,Sports,0.0,Yes
USR04921,SES04921,Browse,2025-10-09 21:14:19,Desktop,,Google Ads,Fashion,0.0,No
USR07832,SES07832,Browse,2025-10-21 05:13:41,,West,Email,Fashion,0.0,Yes
USR00478,SES00478,Add to Cart,2025-10-18 11:33:56,Tablet,East,Organic,Sports,0.0,Yes
USR05454,SES05454,Add to Cart,2025-10-29 12:23:45,Desktop,East,Google Ads,Electronics,0.0,No
USR06032,SES06032,browse,2025-10-27 00:58:10,Desktop,South,Google Ads,Fashion,0.0,Yes
USR06206,SES06206,Browse,2025-10-25 10:51:38,Tablet,East,Email,Beauty,0.0,Yes
USR01567,SES01567,Browse,2025-10-25 03:06:07,Desktop,West,Google Ads,Beauty,0.0,Yes
USR01126,SES01126,Checkout,2025-10-31 00:54:03,Desktop,South,Google Ads,Home,0.0,Yes
USR08482,SES08482,browse,2025-10-21 09:20:20,Tablet,South,Google Ads,Beauty,0.0,Yes
